Prod;sucursal actual;Genero;Tipo de credito;Producto de credito;Plazo de credito;Tasa;Montos desembolsados;Tipo de tasa;Clase de deudor;municipio;Edad;MEDIA;MODA ;VARINZA
96;568;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;16,03;30.274.266,67;Tasa Fija;Antiguo;PASTO;70;;;
96;396;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;16,03;16.146.275,56;Tasa Fija;Antiguo;FLORIDABLANCA;67;;;
96;863;Masculino;Consumo;Libranza;Mas de 10 años;16,69;100.949.300,00;Tasa Fija;Antiguo;BARRANCABERMEJA;64;;;
96;616;Masculino;Consumo;Libranza;Mas de 10 años;16,69;141.329.020,00;Tasa Fija;Antiguo;CALI;63;;;
96;85;Masculino;Consumo;Libranza;Mas de 10 años;14,76;110.803.837,22;Tasa Fija;Antiguo;SOACHA;43;;;
96;458;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,3;15.254.419,80;Tasa Fija;Antiguo;SANTA ROSA DE CABAL;60;;;
96;418;Masculino;Consumo;Libranza;Entre 31 dias y  1 año;16,45;45.926.147,94;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;73;;;
96;180;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,16;30.318.840,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;73;;;
96;558;Masculino;Consumo;Libranza;Mas de 10 años;16,69;116.496.765,00;Tasa Fija;Antiguo;MEDELLIN;69;;;
96;242;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,99;12.119.400,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;67;;;
96;766;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,14;25.230.022,22;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;63;;;
96;816;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,49;45.403.226,25;Tasa Fija;Antiguo;VILLETA;66;;;
96;178;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;12,1;382.664.982,22;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;62;;;
96;143;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,99;30.444.942,75;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;65;;;
96;780;Masculino;Consumo;Libranza;Mas de 10 años;16,69;46.337.433,00;Tasa Fija;Nuevo;SANTA MARTA;69;;;
96;323;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,03;60.548.533,33;Tasa Fija;Antiguo;CUCUTA;71;;;
96;859;Masculino;Consumo;Libranza;Mas de 10 años;16,69;90.893.205,00;Tasa Fija;Antiguo;MEDELLIN;69;;;
96;416;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,03;20.166.222,22;Tasa Fija;Antiguo;ITAGÜI;67;;;
96;558;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;17,54;16.137.391,11;Tasa Fija;Antiguo;MEDELLIN;61;;;
96;90;Masculino;Consumo;Libranza;Mas de 10 años;14;208.600.893,33;Tasa Fija;Antiguo;BARRANQUILLA;45;;;
96;821;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;18,93;30.203.723,33;Tasa Fija;Antiguo;COTA;45;;;
96;691;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,9;63.099.428,78;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;61;;;
96;416;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,09;60.635.240,00;Tasa Fija;Antiguo;ITAGÜI;57;;;
96;724;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;28,85;50.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;44;;;
96;333;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,47;30.268.502,50;Tasa Fija;Antiguo;BUCARAMANGA;58;;;
96;874;Masculino;Consumo;Libranza;Mas de 10 años;14,75;172.156.265,83;Tasa Fija;Nuevo;VILLAVICENCIO;50;;;
96;232;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;18,96;36.786.915,00;Tasa Fija;Nuevo;BUCARAMANGA;42;;;
96;364;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,43;40.988.472,22;Tasa Fija;Antiguo;FLORENCIA;51;;;
96;557;Masculino;Consumo;Libranza;Mas de 10 años;16,69;37.383.172,00;Tasa Fija;Antiguo;MEDELLIN;62;;;
96;640;Masculino;Consumo;Libranza;Mas de 10 años;14,76;129.446.533,50;Tasa Fija;Antiguo;MANIZALES;69;;;
96;868;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,92;10.090.835,56;Tasa Fija;Antiguo;ITAGÜI;71;;;
96;67;Masculino;Consumo;Libranza;Mas de 10 años;17,85;56.636.206,40;Tasa Fija;Antiguo;ARMENIA;40;;;
96;874;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;21,09;41.338.288,94;Tasa Fija;Antiguo;VILLAVICENCIO;35;;;
96;858;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;14,76;31.313.399,89;Tasa Fija;Antiguo;CALI;73;;;
96;806;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;17,54;25.271.166,67;Tasa Fija;Nuevo;PASTO;52;;;
96;650;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;12,5;100.295.900,00;Tasa Fija;Antiguo;NEIVA;69;;;
96;650;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;12,5;110.578.648,89;Tasa Fija;Antiguo;NEIVA;69;;;
96;235;Masculino;Consumo;Libranza;Mas de 10 años;16,69;37.914.401,70;Tasa Fija;Antiguo;CALI;66;;;
96;90;Masculino;Consumo;Libranza;Mas de 10 años;16,69;193.739.808,00;Tasa Fija;Antiguo;BARRANQUILLA;69;;;
96;721;Masculino;Consumo;Libranza;Mas de 10 años;16,69;115.446.602,50;Tasa Fija;Antiguo;POPAYAN;58;;;
96;903;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,92;39.322.053,33;Tasa Fija;Antiguo;CALI;64;;;
96;378;Masculino;Consumo;Libranza;Mas de 10 años;17,97;137.382.968,89;Tasa Fija;Antiguo;FUSAGASUGA;53;;;
96;323;Masculino;Consumo;Libranza;Mas de 10 años;16,69;79.818.124,00;Tasa Fija;Antiguo;CUCUTA;66;;;
96;572;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,3;53.484.924,97;Tasa Fija;Antiguo;YUMBO;64;;;
96;72;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,38;5.244.098,89;Tasa Fija;Nuevo;CALI;62;;;
96;916;Masculino;Consumo;Libranza;Mas de 10 años;16,69;46.537.627,30;Tasa Fija;Antiguo;MEDELLIN;66;;;
96;350;Masculino;Consumo;Libranza;Mas de 10 años;16,69;40.414.240,00;Tasa Fija;Nuevo;MEDELLIN;65;;;
96;612;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,25;30.340.920,00;Tasa Fija;Antiguo;MONTERIA;54;;;
96;136;Masculino;Consumo;Libranza;Mas de 10 años;16,69;50.193.247,65;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;63;;;
96;958;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;20,43;24.649.445,33;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;50;;;
96;144;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,9;17.322.488,11;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;51;;;
96;695;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,99;16.139.300,00;Tasa Fija;Antiguo;PASTO;63;;;
96;757;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,99;2.218.241,67;Tasa Fija;Antiguo;RIONEGRO;72;;;
96;518;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,06;90.673.837,50;Tasa Fija;Nuevo;SANTA MARTA;61;;;
96;111;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,14;48.421.568,00;Tasa Fija;Antiguo;SOLEDAD;72;;;
96;417;Masculino;Consumo;Libranza;Mas de 10 años;12,5;437.424.549,33;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;68;;;
96;874;Masculino;Consumo;Libranza;Mas de 10 años;16,69;171.393.745,00;Tasa Fija;Antiguo;VILLAVICENCIO;49;;;
96;266;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,99;5.045.604,17;Tasa Fija;Antiguo;BELLO;69;;;
96;126;Masculino;Consumo;Libranza;Mas de 10 años;16,69;10.081.985,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;46;;;
96;464;Masculino;Consumo;Libranza;Mas de 10 años;16,69;36.357.282,00;Tasa Fija;Antiguo;BARRANQUILLA;60;;;
96;391;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,03;63.523.600,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;70;;;
96;375;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;18,14;13.284.895,72;Tasa Fija;Antiguo;FUNDACION;45;;;
96;697;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;13,3;173.437.853,33;Tasa Fija;Antiguo;CUCUTA;48;;;
96;357;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;21,62;93.294.509,39;Tasa Fija;Antiguo;ESPINAL;35;;;
96;144;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,3;10.075.583,06;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;44;;;
96;531;Masculino;Consumo;Libranza;Mas de 10 años;16,19;127.672.342,40;Tasa Fija;Antiguo;CALI;65;;;
96;316;Masculino;Consumo;Libranza;Mas de 10 años;16,19;122.717.820,00;Tasa Fija;Antiguo;CURUMANI;57;;;
96;612;Masculino;Consumo;Libranza;Mas de 10 años;14,76;106.366.919,00;Tasa Fija;Antiguo;MONTERIA;60;;;
96;74;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,41;62.920.781,25;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;51;;;
96;518;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;17,32;12.198.320,00;Tasa Fija;Antiguo;SANTA MARTA;45;;;
96;268;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;14,76;80.584.608,89;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;44;;;
96;197;Masculino;Consumo;Libranza;Mas de 10 años;16,69;118.967.423,00;Tasa Fija;Antiguo;BUCARAMANGA;41;;;
96;905;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;16,01;32.637.525,33;Tasa Fija;Antiguo;PALMIRA;42;;;
96;94;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,12;30.250.633,33;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;72;;;
96;867;Masculino;Consumo;Libranza;Mas de 10 años;16,69;86.870.552,50;Tasa Fija;Antiguo;POPAYAN;44;;;
96;268;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,99;9.078.356,25;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;64;;;
96;130;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,01;56.258.751,39;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;37;;;
96;903;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,03;10.499.400,89;Tasa Fija;Antiguo;CALI;65;;;
96;144;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,9;30.531.981,67;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;45;;;
96;483;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,35;35.725.969,03;Tasa Fija;Antiguo;NEIVA;36;;;
96;242;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;16,97;160.463.316,75;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;52;;;
96;714;Masculino;Consumo;Libranza;Entre 31 dias y  1 año;21,62;10.263.106,67;Tasa Fija;Antiguo;PITALITO;40;;;
96;809;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,09;50.463.195,83;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;39;;;
96;9;Masculino;Consumo;Libranza;Mas de 10 años;16,69;56.963.215,25;Tasa Fija;Antiguo;MANIZALES;58;;;
96;436;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,01;65.431.657,78;Tasa Fija;Antiguo;MEDELLIN;71;;;
96;910;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,09;71.543.986,11;Tasa Fija;Antiguo;TULUA;40;;;
96;863;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;20,27;141.157.271,11;Tasa Fija;Antiguo;BARRANCABERMEJA;42;;;
96;361;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,19;152.203.306,42;Tasa Fija;Antiguo;NEIVA;41;;;
96;64;Masculino;Consumo;Libranza;Mas de 10 años;16,69;75.291.262,50;Tasa Fija;Antiguo;ARAUCA;65;;;
96;269;Masculino;Consumo;Libranza;Mas de 10 años;14,76;109.754.607,00;Tasa Fija;Antiguo;RIONEGRO;68;;;
96;981;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,08;106.590.429,17;Tasa Fija;Antiguo;YOPAL;42;;;
96;455;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,3;12.392.967,16;Tasa Fija;Antiguo;CALARCA;39;;;
96;294;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,45;32.811.693,33;Tasa Fija;Antiguo;FUNZA;40;;;
96;721;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;18,22;40.880.153,33;Tasa Fija;Antiguo;POPAYAN;41;;;
96;423;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;23,02;68.905.690,31;Tasa Fija;Antiguo;CARTAGENA;47;;;
96;841;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;16,03;26.955.192,67;Tasa Fija;Antiguo;SOGAMOSO;71;;;
96;826;Masculino;Consumo;Libranza;Entre 31 dias y  1 año;18,92;17.370.876,25;Tasa Fija;Antiguo;SINCELEJO;62;;;
96;472;Masculino;Consumo;Libranza;Mas de 10 años;14,76;48.406.149,33;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;66;;;
96;253;Masculino;Consumo;Libranza;Mas de 10 años;16,69;20.181.230,00;Tasa Fija;Antiguo;CARTAGENA;65;;;
96;364;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,25;15.487.952,73;Tasa Fija;Antiguo;FLORENCIA;37;;;
96;946;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;17,32;20.178.666,67;Tasa Fija;Antiguo;MONTERIA;57;;;
96;389;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,19;88.845.791,00;Tasa Fija;Antiguo;GIRARDOT;37;;;
96;973;Masculino;Consumo;Libranza;Mas de 10 años;16,69;111.091.695,00;Tasa Fija;Antiguo;VALLEDUPAR;42;;;
96;721;Masculino;Consumo;Libranza;Mas de 10 años;16,19;302.516.500,00;Tasa Fija;Antiguo;POPAYAN;42;;;
96;67;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,92;20.421.146,67;Tasa Fija;Antiguo;ARMENIA;35;;;
96;841;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,38;25.243.815,97;Tasa Fija;Antiguo;SOGAMOSO;64;;;
96;476;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,14;10.092.008,89;Tasa Fija;Antiguo;BARRANQUILLA;63;;;
96;612;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,99;14.121.887,50;Tasa Fija;Antiguo;MONTERIA;64;;;
96;537;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,06;114.712.966,67;Tasa Fija;Antiguo;MANIZALES;42;;;
96;867;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,03;30.286.733,33;Tasa Fija;Antiguo;POPAYAN;65;;;
96;981;Masculino;Consumo;Libranza;Mas de 10 años;16,69;81.664.078,50;Tasa Fija;Antiguo;YOPAL;44;;;
96;253;Masculino;Consumo;Libranza;Mas de 10 años;13;253.673.038,33;Tasa Fija;Nuevo;CARTAGENA;48;;;
96;859;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;15,5;262.303.253,33;Tasa Fija;Nuevo;MEDELLIN;44;;;
96;620;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;22,1;20.913.417,00;Tasa Fija;Antiguo;BARRANQUILLA;34;;;
96;568;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;17,5;3.515.784,03;Tasa Fija;Antiguo;PASTO;71;;;
96;67;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;21,62;74.880.664,53;Tasa Fija;Antiguo;ARMENIA;35;;;
96;268;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;21,62;35.901.688,47;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;37;;;
96;9;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;21,62;15.386.437,92;Tasa Fija;Antiguo;MANIZALES;36;;;
96;198;Masculino;Consumo;Libranza;Mas de 10 años;16,69;36.264.078,00;Tasa Fija;Antiguo;BUENAVENTURA;62;;;
96;323;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;21,62;36.170.718,62;Tasa Fija;Antiguo;CUCUTA;36;;;
96;959;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,85;13.309.641,22;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;36;;;
96;486;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;17,79;66.577.522,92;Tasa Fija;Antiguo;VALLEDUPAR;50;;;
96;874;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,01;41.255.259,17;Tasa Fija;Antiguo;VILLAVICENCIO;67;;;
96;506;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;18,14;16.126.827,56;Tasa Fija;Antiguo;LETICIA;63;;;
96;483;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,43;41.042.388,89;Tasa Fija;Antiguo;NEIVA;49;;;
96;693;Masculino;Consumo;Libranza;Mas de 10 años;17,97;14.627.342,22;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;59;;;
96;910;Masculino;Consumo;Libranza;Mas de 10 años;16,69;15.330.097,50;Tasa Fija;Antiguo;TULUA;35;;;
96;266;Masculino;Consumo;Libranza;Mas de 10 años;16,69;71.612.730,00;Tasa Fija;Antiguo;BELLO;53;;;
96;806;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,03;70.436.333,33;Tasa Fija;Antiguo;PASTO;69;;;
96;83;Masculino;Consumo;Libranza;Entre 31 dias y  1 año;18,93;10.232.826,67;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;44;;;
96;378;Masculino;Consumo;Libranza;Mas de 10 años;17,97;94.580.416,00;Tasa Fija;Antiguo;FUSAGASUGA;37;;;
96;74;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;16,25;55.439.828,89;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;40;;;
96;633;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,3;62.567.270,72;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;65;;;
96;144;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,9;89.596.769,78;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;38;;;
96;226;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,92;32.620.770,00;Tasa Fija;Antiguo;TAURAMENA;71;;;
96;913;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,01;59.986.263,75;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;36;;;
96;467;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,19;118.238.007,33;Tasa Fija;Antiguo;LA DORADA;33;;;
96;157;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,92;8.577.210,22;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;66;;;
96;9;Masculino;Consumo;Libranza;Mas de 10 años;16,19;158.994.017,50;Tasa Fija;Antiguo;MANIZALES;46;;;
96;72;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,01;110.242.453,53;Tasa Fija;Nuevo;CALI;70;;;
96;780;Masculino;Consumo;Libranza;Mas de 10 años;16,69;77.332.255,00;Tasa Fija;Antiguo;SANTA MARTA;66;;;
96;569;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;16,25;4.231.819,20;Tasa Fija;Nuevo;ITAGÜI;32;;;
96;726;Masculino;Consumo;Libranza;Mas de 10 años;16,19;84.951.237,00;Tasa Fija;Antiguo;PUERTO ASIS;34;;;
96;981;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;18,14;68.729.258,44;Tasa Fija;Nuevo;YOPAL;48;;;
96;950;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;20,44;27.365.488,50;Tasa Fija;Antiguo;VILLANUEVA;31;;;
96;994;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,19;48.926.072,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;36;;;
96;287;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,06;87.323.541,11;Tasa Fija;Nuevo;CIMITARRA;31;;;
96;505;Masculino;Consumo;Libranza;Mas de 10 años;17,09;31.724.791,19;Tasa Fija;Antiguo;MEDELLIN;57;;;
96;378;Masculino;Consumo;Libranza;Mas de 10 años;16,69;18.170.874,00;Tasa Fija;Antiguo;FUSAGASUGA;39;;;
96;180;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,12;42.350.886,67;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;73;;;
96;371;Masculino;Consumo;Libranza;Mas de 10 años;16,69;57.208.200,00;Tasa Fija;Antiguo;MEDELLIN;46;;;
96;389;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,38;5.046.643,06;Tasa Fija;Antiguo;GIRARDOT;74;;;
96;356;Masculino;Consumo;Libranza;Mas de 10 años;17,97;119.705.013,33;Tasa Fija;Antiguo;ZIPAQUIRA;56;;;
96;144;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,9;50.927.875,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;47;;;
96;196;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;19,48;32.268.748,75;Tasa Fija;Antiguo;MEDELLIN;33;;;
96;472;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;20,08;51.485.363,89;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;33;;;
96;981;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;12,17;100.448.738,89;Tasa Fija;Antiguo;YOPAL;35;;;
96;913;Masculino;Consumo;Libranza;Mas de 10 años;14,76;42.892.303,33;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;67;;;
96;142;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;26,63;25.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;40;;;
96;236;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,3;10.059.670,83;Tasa Fija;Antiguo;IBAGUE;69;;;
96;512;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;16,01;60.224.130,00;Tasa Fija;Antiguo;CHIQUINQUIRA;70;;;
96;757;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;16,71;25.237.600,00;Tasa Fija;Antiguo;RIONEGRO;40;;;
96;650;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;14,76;14.908.152,64;Tasa Fija;Antiguo;NEIVA;74;;;
96;780;Masculino;Consumo;Libranza;Mas de 10 años;16,19;398.996.487,50;Tasa Fija;Antiguo;SANTA MARTA;45;;;
96;136;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,19;103.950.398,17;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;42;;;
96;650;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,97;102.147.425,00;Tasa Fija;Antiguo;NEIVA;36;;;
96;419;Masculino;Consumo;Libranza;Mas de 10 años;13,4;170.895.404,17;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;40;;;
96;70;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,99;10.087.062,50;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;72;;;
96;455;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,92;25.504.873,78;Tasa Fija;Antiguo;CALARCA;68;;;
96;518;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;20,26;83.947.923,67;Tasa Fija;Antiguo;SANTA MARTA;36;;;
96;821;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;18,74;30.216.250,00;Tasa Fija;Antiguo;COTA;36;;;
96;518;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,73;35.793.712,50;Tasa Fija;Nuevo;SANTA MARTA;33;;;
96;790;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;16,97;253.640.018,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;39;;;
96;633;Masculino;Consumo;Libranza;Mas de 10 años;16,69;97.795.254,50;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;42;;;
96;230;Masculino;Consumo;Libranza;Mas de 1 año y hasta 3 años;17,5;6.062.234,17;Tasa Fija;Antiguo;CALI;66;;;
96;157;Masculino;Consumo;Libranza;Mas de 10 años;12,3;246.031.232,22;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;52;;;
96;371;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;18,1;12.117.264,00;Tasa Fija;Nuevo;MEDELLIN;33;;;
96;347;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;20,9;12.172.170,00;Tasa Fija;Nuevo;CALI;37;;;
96;869;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,18;47.702.176,53;Tasa Fija;Antiguo;CALI;70;;;
96;558;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;19,01;40.915.455,56;Tasa Fija;Antiguo;MEDELLIN;35;;;
96;34;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;17,06;35.262.047,92;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;43;;;
96;126;Masculino;Consumo;Libranza;Mas de 10 años;17,97;30.208.000,00;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;41;;;
96;175;Masculino;Consumo;Libranza;Mas de 3 años y hasta 5 años;21,62;40.986.650,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;36;;;
96;910;Masculino;Consumo;Libranza;Mas de 5 años y hasta 7 años;16,19;35.515.189,30;Tasa Fija;Antiguo;TULUA;41;;;
96;139;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,14;7.373.272,53;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;72;;;
96;452;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,14;12.816.851,29;Tasa Fija;Antiguo;DOS QUEBRADAS;72;;;
96;975;Masculino;Consumo;Libranza;Mas de 7 años y hasta 10 años;20,27;70.687.129,72;Tasa Fija;Nuevo;MEDELLIN;34;;;
